model,forecast_date,target,target_end_date,location_name,point,quantile_0.025,quantile_0.25,quantile_0.75,quantile_0.975
JHU-IDD,2021-02-28,2 day ahead inc hosp,2021-03-02,New Mexico,17,6,10,21,43
JHU-IDD,2021-02-28,2 day ahead inc hosp,2021-03-02,North Carolina,124,83,105,140,179
JHU-IDD,2021-02-28,2 day ahead inc hosp,2021-03-02,North Dakota,4,0,1,5,14
JHU-IDD,2021-02-28,2 day ahead inc hosp,2021-03-02,Ohio,106,66,85,123,163
JHU-IDD,2021-02-28,2 day ahead inc hosp,2021-03-02,Oregon,27,11,19,32,63
JHU-IDD,2021-02-28,2 day ahead inc hosp,2021-03-02,Pennsylvania,164,95,131,185,283
JHU-IDD,2021-02-28,2 day ahead inc hosp,2021-03-02,Puerto Rico,24,0,3,30,123
JHU-IDD,2021-02-28,2 day ahead inc hosp,2021-03-02,Rhode Island,14,2,6,19,42
JHU-IDD,2021-02-28,2 day ahead inc hosp,2021-03-02,South Carolina,68,40,54,80,104
JHU-IDD,2021-02-28,2 day ahead inc hosp,2021-03-02,South Dakota,5,2,3,6,11
JHU-IDD,2021-02-28,2 day ahead inc hosp,2021-03-02,Tennessee,67,31,47,81,127
JHU-IDD,2021-02-28,2 day ahead inc hosp,2021-03-02,Utah,17,3,8,22,50
JHU-IDD,2021-02-28,2 day ahead inc hosp,2021-03-02,Vermont,7,2,4,8,17
JHU-IDD,2021-02-28,2 day ahead inc hosp,2021-03-02,Virgin Islands,1,0,0,2,5
JHU-IDD,2021-02-28,2 day ahead inc hosp,2021-03-02,Virginia,99,70,85,111,144
JHU-IDD,2021-02-28,2 day ahead inc hosp,2021-03-02,Washington,44,16,31,52,98
JHU-IDD,2021-02-28,2 day ahead inc hosp,2021-03-02,West Virginia,22,13,18,26,38
JHU-IDD,2021-02-28,2 day ahead inc hosp,2021-03-02,Wisconsin,46,18,30,55,96
JHU-IDD,2021-02-28,2 day ahead inc hosp,2021-03-02,Wyoming,3,1,1,4,7
JHU-APL,2021-03-01,1 day ahead inc hosp,2021-03-02,Alabama,176,119,153,209,279
JHU-APL,2021-03-01,1 day ahead inc hosp,2021-03-02,Alaska,10,6,8,11,14
JHU-APL,2021-03-01,1 day ahead inc hosp,2021-03-02,Arizona,184,124,158,216,283
JHU-APL,2021-03-01,1 day ahead inc hosp,2021-03-02,Arkansas,47,32,41,55,70
JHU-APL,2021-03-01,1 day ahead inc hosp,2021-03-02,California,831,567,720,976,1266
JHU-APL,2021-03-01,1 day ahead inc hosp,2021-03-02,Colorado,82,58,72,96,122
JHU-APL,2021-03-01,1 day ahead inc hosp,2021-03-02,Connecticut,87,61,76,101,129
JHU-APL,2021-03-01,1 day ahead inc hosp,2021-03-02,Delaware,22,16,19,26,32
JHU-APL,2021-03-01,1 day ahead inc hosp,2021-03-02,District of Columbia,33,23,29,40,52
JHU-APL,2021-03-01,1 day ahead inc hosp,2021-03-02,Florida,747,528,653,864,1106
JHU-APL,2021-03-01,1 day ahead inc hosp,2021-03-02,Hawaii,4,3,3,6,7
JHU-APL,2021-03-01,1 day ahead inc hosp,2021-03-02,Idaho,21,14,18,25,33
JHU-APL,2021-03-01,1 day ahead inc hosp,2021-03-02,Illinois,195,134,169,228,295
JHU-APL,2021-03-01,1 day ahead inc hosp,2021-03-02,Indiana,95,65,82,112,146
JHU-APL,2021-03-01,1 day ahead inc hosp,2021-03-02,Kentucky,157,110,137,183,236
JHU-APL,2021-03-01,1 day ahead inc hosp,2021-03-02,Louisiana,73,50,63,86,111
JHU-APL,2021-03-01,1 day ahead inc hosp,2021-03-02,Maine,9,6,7,10,13
JHU-APL,2021-03-01,1 day ahead inc hosp,2021-03-02,Maryland,129,92,114,150,192
JHU-APL,2021-03-01,1 day ahead inc hosp,2021-03-02,Massachusetts,129,91,113,150,192
JHU-APL,2021-03-01,1 day ahead inc hosp,2021-03-02,Minnesota,55,39,48,64,83
JHU-APL,2021-03-01,1 day ahead inc hosp,2021-03-02,Mississippi,49,33,42,57,72
JHU-APL,2021-03-01,1 day ahead inc hosp,2021-03-02,Montana,27,17,23,33,43
JHU-APL,2021-03-01,1 day ahead inc hosp,2021-03-02,National,7928,5582,6934,9216,11873
JHU-APL,2021-03-01,1 day ahead inc hosp,2021-03-02,Nebraska,25,18,22,30,37
JHU-APL,2021-03-01,1 day ahead inc hosp,2021-03-02,Nevada,82,56,70,96,124
JHU-APL,2021-03-01,1 day ahead inc hosp,2021-03-02,New Hampshire,18,13,16,21,27
JHU-APL,2021-03-01,1 day ahead inc hosp,2021-03-02,New Jersey,306,215,266,356,456
JHU-APL,2021-03-01,1 day ahead inc hosp,2021-03-02,New Mexico,47,32,40,55,73
JHU-APL,2021-03-01,1 day ahead inc hosp,2021-03-02,North Carolina,210,148,183,244,311
JHU-APL,2021-03-01,1 day ahead inc hosp,2021-03-02,Ohio,204,151,179,232,281
JHU-APL,2021-03-01,1 day ahead inc hosp,2021-03-02,Oklahoma,108,75,93,125,158
JHU-APL,2021-03-01,1 day ahead inc hosp,2021-03-02,Oregon,35,24,30,40,52
JHU-APL,2021-03-01,1 day ahead inc hosp,2021-03-02,Pennsylvania,315,220,275,368,476
JHU-APL,2021-03-01,1 day ahead inc hosp,2021-03-02,Puerto Rico,24,17,21,28,35
JHU-APL,2021-03-01,1 day ahead inc hosp,2021-03-02,Rhode Island,21,14,18,25,32
JHU-APL,2021-03-01,1 day ahead inc hosp,2021-03-02,South Carolina,147,106,130,171,219
JHU-APL,2021-03-01,1 day ahead inc hosp,2021-03-02,South Dakota,19,13,16,22,29
JHU-APL,2021-03-01,1 day ahead inc hosp,2021-03-02,Tennessee,139,88,117,165,236
JHU-APL,2021-03-01,1 day ahead inc hosp,2021-03-02,Texas,620,425,538,729,943
JHU-APL,2021-03-01,1 day ahead inc hosp,2021-03-02,Utah,36,24,31,42,53
JHU-APL,2021-03-01,1 day ahead inc hosp,2021-03-02,Vermont,7,5,6,8,10
JHU-APL,2021-03-01,1 day ahead inc hosp,2021-03-02,Virgin Islands,0,0,0,1,1
JHU-APL,2021-03-01,1 day ahead inc hosp,2021-03-02,Virginia,178,128,156,203,253
JHU-APL,2021-03-01,1 day ahead inc hosp,2021-03-02,Washington,74,52,65,87,112
JHU-APL,2021-03-01,1 day ahead inc hosp,2021-03-02,West Virginia,38,27,33,44,56
JHU-APL,2021-03-01,1 day ahead inc hosp,2021-03-02,Wisconsin,74,51,64,87,113
JHU-APL,2021-03-01,1 day ahead inc hosp,2021-03-02,Wyoming,12,7,10,15,31
Gecko,2021-03-01,1 day ahead inc hosp,2021-03-02,Alabama,74,11,52,95,136
Gecko,2021-03-01,1 day ahead inc hosp,2021-03-02,Alaska,5,0,1,8,14
Gecko,2021-03-01,1 day ahead inc hosp,2021-03-02,Arizona,105,29,79,131,180
Gecko,2021-03-01,1 day ahead inc hosp,2021-03-02,Arkansas,41,6,28,53,76
Gecko,2021-03-01,1 day ahead inc hosp,2021-03-02,California,433,164,340,526,703
Gecko,2021-03-01,1 day ahead inc hosp,2021-03-02,Colorado,92,43,75,110,142
Gecko,2021-03-01,1 day ahead inc hosp,2021-03-02,Connecticut,71,34,58,84,108
Gecko,2021-03-01,1 day ahead inc hosp,2021-03-02,Delaware,16,0,9,22,34
Gecko,2021-03-01,1 day ahead inc hosp,2021-03-02,District of Columbia,20,5,15,26,36
Gecko,2021-03-01,1 day ahead inc hosp,2021-03-02,Florida,600,453,549,650,746
Gecko,2021-03-01,1 day ahead inc hosp,2021-03-02,Georgia,272,156,232,312,388
Gecko,2021-03-01,1 day ahead inc hosp,2021-03-02,Hawaii,4,0,1,6,10
Gecko,2021-03-01,1 day ahead inc hosp,2021-03-02,Idaho,13,0,7,19,29
Gecko,2021-03-01,1 day ahead inc hosp,2021-03-02,Illinois,126,39,95,156,213
Gecko,2021-03-01,1 day ahead inc hosp,2021-03-02,Indiana,74,0,45,103,157
Gecko,2021-03-01,1 day ahead inc hosp,2021-03-02,Iowa,36,0,19,52,81
Gecko,2021-03-01,1 day ahead inc hosp,2021-03-02,Kansas,37,3,25,49,71
Gecko,2021-03-01,1 day ahead inc hosp,2021-03-02,Kentucky,141,71,116,165,211
Gecko,2021-03-01,1 day ahead inc hosp,2021-03-02,Louisiana,86,32,67,105,139
Gecko,2021-03-01,1 day ahead inc hosp,2021-03-02,Maine,7,0,3,10,16
Gecko,2021-03-01,1 day ahead inc hosp,2021-03-02,Maryland,94,49,78,111,140
Gecko,2021-03-01,1 day ahead inc hosp,2021-03-02,Massachusetts,95,29,72,118,160
Gecko,2021-03-01,1 day ahead inc hosp,2021-03-02,Michigan,97,13,67,126,181
Gecko,2021-03-01,1 day ahead inc hosp,2021-03-02,Minnesota,42,2,28,56,82
Gecko,2021-03-01,1 day ahead inc hosp,2021-03-02,Mississippi,48,13,35,60,83
Gecko,2021-03-01,1 day ahead inc hosp,2021-03-02,Missouri,57,0,36,79,118
Gecko,2021-03-01,1 day ahead inc hosp,2021-03-02,Montana,15,0,7,24,39
Gecko,2021-03-01,1 day ahead inc hosp,2021-03-02,National,5461,4176,5018,5904,6746
Gecko,2021-03-01,1 day ahead inc hosp,2021-03-02,Nebraska,23,0,13,33,52
Gecko,2021-03-01,1 day ahead inc hosp,2021-03-02,Nevada,56,16,42,70,96
Gecko,2021-03-01,1 day ahead inc hosp,2021-03-02,New Hampshire,11,0,6,16,26
Gecko,2021-03-01,1 day ahead inc hosp,2021-03-02,New Jersey,241,166,215,267,316
Gecko,2021-03-01,1 day ahead inc hosp,2021-03-02,New Mexico,13,0,1,25,48
Gecko,2021-03-01,1 day ahead inc hosp,2021-03-02,New York,614,457,559,668,770
Gecko,2021-03-01,1 day ahead inc hosp,2021-03-02,North Carolina,121,58,99,143,184
Gecko,2021-03-01,1 day ahead inc hosp,2021-03-02,North Dakota,9,0,4,14,23
Gecko,2021-03-01,1 day ahead inc hosp,2021-03-02,Ohio,176,81,143,209,271
Gecko,2021-03-01,1 day ahead inc hosp,2021-03-02,Oklahoma,94,24,69,118,163
Gecko,2021-03-01,1 day ahead inc hosp,2021-03-02,Oregon,20,2,13,27,39
Gecko,2021-03-01,1 day ahead inc hosp,2021-03-02,Pennsylvania,212,118,179,245,306
Gecko,2021-03-01,1 day ahead inc hosp,2021-03-02,Puerto Rico,7,0,0,24,56
Gecko,2021-03-01,1 day ahead inc hosp,2021-03-02,Rhode Island,12,0,7,17,26
Gecko,2021-03-01,1 day ahead inc hosp,2021-03-02,South Carolina,94,50,79,110,139
Gecko,2021-03-01,1 day ahead inc hosp,2021-03-02,South Dakota,11,0,4,17,29
Gecko,2021-03-01,1 day ahead inc hosp,2021-03-02,Tennessee,71,0,43,99,151
Gecko,2021-03-01,1 day ahead inc hosp,2021-03-02,Texas,500,268,420,580,731
Gecko,2021-03-01,1 day ahead inc hosp,2021-03-02,Utah,29,7,21,37,52
Gecko,2021-03-01,1 day ahead inc hosp,2021-03-02,Vermont,5,0,3,7,10
Gecko,2021-03-01,1 day ahead inc hosp,2021-03-02,Virgin Islands,0,0,0,1,2
Gecko,2021-03-01,1 day ahead inc hosp,2021-03-02,Virginia,168,124,152,183,211
Gecko,2021-03-01,1 day ahead inc hosp,2021-03-02,Washington,48,23,39,57,73
Gecko,2021-03-01,1 day ahead inc hosp,2021-03-02,West Virginia,24,0,15,32,48
Gecko,2021-03-01,1 day ahead inc hosp,2021-03-02,Wisconsin,58,0,34,82,128
Gecko,2021-03-01,1 day ahead inc hosp,2021-03-02,Wyoming,6,0,1,10,18
Karlen,2021-02-28,2 day ahead inc hosp,2021-03-02,Alabama,95,17,53,134,254
Karlen,2021-02-28,2 day ahead inc hosp,2021-03-02,Alaska,4,0,2,5,10
Karlen,2021-02-28,2 day ahead inc hosp,2021-03-02,Arizona,113,41,84,145,213
Karlen,2021-02-28,2 day ahead inc hosp,2021-03-02,Arkansas,45,14,33,57,83
Karlen,2021-02-28,2 day ahead inc hosp,2021-03-02,California,395,145,287,510,770
Karlen,2021-02-28,2 day ahead inc hosp,2021-03-02,Colorado,66,22,48,84,119
Karlen,2021-02-28,2 day ahead inc hosp,2021-03-02,Connecticut,59,19,42,75,108
Karlen,2021-02-28,2 day ahead inc hosp,2021-03-02,Delaware,16,4,11,22,33
Karlen,2021-02-28,2 day ahead inc hosp,2021-03-02,District of Columbia,17,5,12,22,31
Karlen,2021-02-28,2 day ahead inc hosp,2021-03-02,Florida,509,179,384,648,915
Karlen,2021-02-28,2 day ahead inc hosp,2021-03-02,Georgia,237,79,172,299,424
Karlen,2021-02-28,2 day ahead inc hosp,2021-03-02,Hawaii,2,0,1,4,7
Karlen,2021-02-28,2 day ahead inc hosp,2021-03-02,Idaho,12,3,8,17,26
Karlen,2021-02-28,2 day ahead inc hosp,2021-03-02,Illinois,121,38,87,155,257
Karlen,2021-02-28,2 day ahead inc hosp,2021-03-02,Indiana,70,23,52,91,133
Karlen,2021-02-28,2 day ahead inc hosp,2021-03-02,Iowa,30,9,21,40,60
Karlen,2021-02-28,2 day ahead inc hosp,2021-03-02,Kansas,33,10,24,43,61
Karlen,2021-02-28,2 day ahead inc hosp,2021-03-02,Kentucky,163,60,121,211,287
Karlen,2021-02-28,2 day ahead inc hosp,2021-03-02,Louisiana,62,23,46,79,116
Karlen,2021-02-28,2 day ahead inc hosp,2021-03-02,Maine,5,1,3,7,12
Karlen,2021-02-28,2 day ahead inc hosp,2021-03-02,Maryland,74,28,58,94,128
Karlen,2021-02-28,2 day ahead inc hosp,2021-03-02,Massachusetts,81,28,61,104,148
Karlen,2021-02-28,2 day ahead inc hosp,2021-03-02,Michigan,75,24,55,96,135
Karlen,2021-02-28,2 day ahead inc hosp,2021-03-02,Minnesota,45,12,30,58,92
Karlen,2021-02-28,2 day ahead inc hosp,2021-03-02,Mississippi,29,9,21,37,54
Karlen,2021-02-28,2 day ahead inc hosp,2021-03-02,Missouri,77,18,49,101,163
Karlen,2021-02-28,2 day ahead inc hosp,2021-03-02,Montana,14,4,10,19,30
Karlen,2021-02-28,2 day ahead inc hosp,2021-03-02,National,4830,2437,4017,5835,7593
Karlen,2021-02-28,2 day ahead inc hosp,2021-03-02,Nebraska,14,4,10,18,30
Karlen,2021-02-28,2 day ahead inc hosp,2021-03-02,Nevada,43,13,31,55,81
Karlen,2021-02-28,2 day ahead inc hosp,2021-03-02,New Hampshire,12,2,8,16,27
Karlen,2021-02-28,2 day ahead inc hosp,2021-03-02,New Jersey,188,69,144,245,341
Karlen,2021-02-28,2 day ahead inc hosp,2021-03-02,New Mexico,28,6,16,34,55
Karlen,2021-02-28,2 day ahead inc hosp,2021-03-02,New York,508,183,366,635,946
Karlen,2021-02-28,2 day ahead inc hosp,2021-03-02,North Carolina,129,49,97,164,229
Karlen,2021-02-28,2 day ahead inc hosp,2021-03-02,North Dakota,7,1,4,11,20
Karlen,2021-02-28,2 day ahead inc hosp,2021-03-02,Ohio,158,54,119,197,294
Karlen,2021-02-28,2 day ahead inc hosp,2021-03-02,Oklahoma,85,32,65,109,151
Karlen,2021-02-28,2 day ahead inc hosp,2021-03-02,Oregon,24,7,17,31,44
Karlen,2021-02-28,2 day ahead inc hosp,2021-03-02,Pennsylvania,186,66,140,235,321
Karlen,2021-02-28,2 day ahead inc hosp,2021-03-02,Puerto Rico,10,2,6,13,19
Karlen,2021-02-28,2 day ahead inc hosp,2021-03-02,Rhode Island,10,2,7,14,22
Karlen,2021-02-28,2 day ahead inc hosp,2021-03-02,South Carolina,96,35,72,124,167
Karlen,2021-02-28,2 day ahead inc hosp,2021-03-02,South Dakota,10,2,6,13,20
Karlen,2021-02-28,2 day ahead inc hosp,2021-03-02,Tennessee,81,29,59,105,151
Karlen,2021-02-28,2 day ahead inc hosp,2021-03-02,Texas,522,193,400,662,907
Karlen,2021-02-28,2 day ahead inc hosp,2021-03-02,Utah,33,8,21,45,74
Karlen,2021-02-28,2 day ahead inc hosp,2021-03-02,Vermont,4,0,2,6,10
Karlen,2021-02-28,2 day ahead inc hosp,2021-03-02,Virginia,108,36,78,136,193
Karlen,2021-02-28,2 day ahead inc hosp,2021-03-02,Washington,38,12,27,49,70
Karlen,2021-02-28,2 day ahead inc hosp,2021-03-02,West Virginia,19,5,13,24,35
Karlen,2021-02-28,2 day ahead inc hosp,2021-03-02,Wisconsin,59,16,42,78,115
Karlen,2021-02-28,2 day ahead inc hosp,2021-03-02,Wyoming,5,0,3,7,12
LANL,2021-03-01,1 day ahead inc hosp,2021-03-02,Alabama,50,10,29,77,145
LANL,2021-03-01,1 day ahead inc hosp,2021-03-02,Alaska,0,0,0,2,8
LANL,2021-03-01,1 day ahead inc hosp,2021-03-02,Arizona,79,19,51,115,200
LANL,2021-03-01,1 day ahead inc hosp,2021-03-02,Arkansas,12,0,2,39,133
LANL,2021-03-01,1 day ahead inc hosp,2021-03-02,California,342,156,263,440,652
LANL,2021-03-01,1 day ahead inc hosp,2021-03-02,Colorado,41,12,27,58,100
LANL,2021-03-01,1 day ahead inc hosp,2021-03-02,Connecticut,228,54,145,330,568
LANL,2021-03-01,1 day ahead inc hosp,2021-03-02,Delaware,19,6,13,26,41
LANL,2021-03-01,1 day ahead inc hosp,2021-03-02,District of Columbia,26,10,19,34,51
LANL,2021-03-01,1 day ahead inc hosp,2021-03-02,Florida,307,124,230,405,603
LANL,2021-03-01,1 day ahead inc hosp,2021-03-02,Georgia,161,49,111,221,353
LANL,2021-03-01,1 day ahead inc hosp,2021-03-02,Hawaii,2,0,1,4,7
LANL,2021-03-01,1 day ahead inc hosp,2021-03-02,Idaho,13,3,8,19,32
LANL,2021-03-01,1 day ahead inc hosp,2021-03-02,Illinois,100,43,75,130,191
LANL,2021-03-01,1 day ahead inc hosp,2021-03-02,Indiana,46,15,32,64,104
LANL,2021-03-01,1 day ahead inc hosp,2021-03-02,Iowa,2,0,0,15,95
LANL,2021-03-01,1 day ahead inc hosp,2021-03-02,Kansas,33,0,5,108,363
LANL,2021-03-01,1 day ahead inc hosp,2021-03-02,Kentucky,68,10,37,110,221
LANL,2021-03-01,1 day ahead inc hosp,2021-03-02,Louisiana,30,0,11,66,184
LANL,2021-03-01,1 day ahead inc hosp,2021-03-02,Maine,7,2,5,9,14
LANL,2021-03-01,1 day ahead inc hosp,2021-03-02,Maryland,83,38,63,105,151
LANL,2021-03-01,1 day ahead inc hosp,2021-03-02,Massachusetts,60,23,43,80,124
LANL,2021-03-01,1 day ahead inc hosp,2021-03-02,Michigan,118,59,95,144,198
LANL,2021-03-01,1 day ahead inc hosp,2021-03-02,Minnesota,24,9,17,33,49
LANL,2021-03-01,1 day ahead inc hosp,2021-03-02,Mississippi,15,1,7,29,66
LANL,2021-03-01,1 day ahead inc hosp,2021-03-02,Missouri,27,5,16,42,78
LANL,2021-03-01,1 day ahead inc hosp,2021-03-02,Montana,5,0,1,10,22
LANL,2021-03-01,1 day ahead inc hosp,2021-03-02,National,4268,2519,3571,5057,6637
LANL,2021-03-01,1 day ahead inc hosp,2021-03-02,Nebraska,2,0,0,7,28
LANL,2021-03-01,1 day ahead inc hosp,2021-03-02,Nevada,30,10,20,42,68
LANL,2021-03-01,1 day ahead inc hosp,2021-03-02,New Hampshire,8,3,6,10,14
LANL,2021-03-01,1 day ahead inc hosp,2021-03-02,New Jersey,154,63,114,202,306
LANL,2021-03-01,1 day ahead inc hosp,2021-03-02,New Mexico,13,3,8,20,35
LANL,2021-03-01,1 day ahead inc hosp,2021-03-02,New York,436,257,360,519,687
LANL,2021-03-01,1 day ahead inc hosp,2021-03-02,North Carolina,66,11,38,106,216
LANL,2021-03-01,1 day ahead inc hosp,2021-03-02,North Dakota,2,0,0,4,10
LANL,2021-03-01,1 day ahead inc hosp,2021-03-02,Ohio,94,37,69,126,192
LANL,2021-03-01,1 day ahead inc hosp,2021-03-02,Oklahoma,40,3,20,71,147
LANL,2021-03-01,1 day ahead inc hosp,2021-03-02,Oregon,13,3,8,20,37
LANL,2021-03-01,1 day ahead inc hosp,2021-03-02,Pennsylvania,138,61,104,179,267
LANL,2021-03-01,1 day ahead inc hosp,2021-03-02,Puerto Rico,8,0,3,14,30
LANL,2021-03-01,1 day ahead inc hosp,2021-03-02,Rhode Island,30,8,20,44,72
LANL,2021-03-01,1 day ahead inc hosp,2021-03-02,South Carolina,47,11,29,71,126
LANL,2021-03-01,1 day ahead inc hosp,2021-03-02,South Dakota,3,0,1,6,14
LANL,2021-03-01,1 day ahead inc hosp,2021-03-02,Tennessee,46,8,27,70,133
LANL,2021-03-01,1 day ahead inc hosp,2021-03-02,Utah,9,1,5,16,30
LANL,2021-03-01,1 day ahead inc hosp,2021-03-02,Vermont,4,1,2,6,10
LANL,2021-03-01,1 day ahead inc hosp,2021-03-02,Virgin Islands,0,0,0,1,1
LANL,2021-03-01,1 day ahead inc hosp,2021-03-02,Virginia,68,16,44,101,177
LANL,2021-03-01,1 day ahead inc hosp,2021-03-02,Washington,40,11,26,58,97
LANL,2021-03-01,1 day ahead inc hosp,2021-03-02,West Virginia,29,16,23,35,46
LANL,2021-03-01,1 day ahead inc hosp,2021-03-02,Wisconsin,40,11,26,58,98
LANL,2021-03-01,1 day ahead inc hosp,2021-03-02,Wyoming,3,0,1,6,14
MOBS,2021-03-01,1 day ahead inc hosp,2021-03-02,Alabama,87,54,74,103,137
MOBS,2021-03-01,1 day ahead inc hosp,2021-03-02,Alaska,4,0,2,6,11
MOBS,2021-03-01,1 day ahead inc hosp,2021-03-02,Arizona,114,68,96,133,177
MOBS,2021-03-01,1 day ahead inc hosp,2021-03-02,Arkansas,45,22,34,58,83
MOBS,2021-03-01,1 day ahead inc hosp,2021-03-02,California,537,318,382,634,1038
MOBS,2021-03-01,1 day ahead inc hosp,2021-03-02,Colorado,59,21,43,82,130
MOBS,2021-03-01,1 day ahead inc hosp,2021-03-02,Connecticut,61,48,55,75,104
MOBS,2021-03-01,1 day ahead inc hosp,2021-03-02,Delaware,18,4,12,23,51
MOBS,2021-03-01,1 day ahead inc hosp,2021-03-02,Florida,537,258,387,651,889
MOBS,2021-03-01,1 day ahead inc hosp,2021-03-02,Georgia,283,138,220,358,512
MOBS,2021-03-01,1 day ahead inc hosp,2021-03-02,Hawaii,0,0,0,0,31
MOBS,2021-03-01,1 day ahead inc hosp,2021-03-02,Idaho,15,5,11,19,28
MOBS,2021-03-01,1 day ahead inc hosp,2021-03-02,Illinois,134,67,112,164,230
MOBS,2021-03-01,1 day ahead inc hosp,2021-03-02,Indiana,85,53,69,96,184
MOBS,2021-03-01,1 day ahead inc hosp,2021-03-02,Iowa,28,9,19,38,60
MOBS,2021-03-01,1 day ahead inc hosp,2021-03-02,Kansas,37,17,29,46,63
MOBS,2021-03-01,1 day ahead inc hosp,2021-03-02,Kentucky,175,77,152,202,255
MOBS,2021-03-01,1 day ahead inc hosp,2021-03-02,Louisiana,73,34,62,82,92
MOBS,2021-03-01,1 day ahead inc hosp,2021-03-02,Maine,9,0,5,15,29
MOBS,2021-03-01,1 day ahead inc hosp,2021-03-02,Maryland,108,36,70,148,216
MOBS,2021-03-01,1 day ahead inc hosp,2021-03-02,Massachusetts,100,26,67,121,158
MOBS,2021-03-01,1 day ahead inc hosp,2021-03-02,Michigan,91,65,75,126,236
MOBS,2021-03-01,1 day ahead inc hosp,2021-03-02,Minnesota,32,9,24,40,60
MOBS,2021-03-01,1 day ahead inc hosp,2021-03-02,Mississippi,50,13,39,58,78
MOBS,2021-03-01,1 day ahead inc hosp,2021-03-02,Missouri,79,27,61,96,134
MOBS,2021-03-01,1 day ahead inc hosp,2021-03-02,Montana,12,3,9,17,26
MOBS,2021-03-01,1 day ahead inc hosp,2021-03-02,National,5391,2769,4214,6599,9665
MOBS,2021-03-01,1 day ahead inc hosp,2021-03-02,Nebraska,16,6,11,21,33
MOBS,2021-03-01,1 day ahead inc hosp,2021-03-02,Nevada,43,18,32,55,75
MOBS,2021-03-01,1 day ahead inc hosp,2021-03-02,New Hampshire,11,0,6,19,33
MOBS,2021-03-01,1 day ahead inc hosp,2021-03-02,New Jersey,192,114,168,217,303
MOBS,2021-03-01,1 day ahead inc hosp,2021-03-02,New Mexico,22,6,13,25,31
MOBS,2021-03-01,1 day ahead inc hosp,2021-03-02,New York,480,318,422,577,931
MOBS,2021-03-01,1 day ahead inc hosp,2021-03-02,North Carolina,154,64,113,190,252
MOBS,2021-03-01,1 day ahead inc hosp,2021-03-02,North Dakota,5,0,2,10,28
MOBS,2021-03-01,1 day ahead inc hosp,2021-03-02,Ohio,137,47,93,205,395
MOBS,2021-03-01,1 day ahead inc hosp,2021-03-02,Oklahoma,124,62,97,154,208
MOBS,2021-03-01,1 day ahead inc hosp,2021-03-02,Oregon,25,6,17,34,54
MOBS,2021-03-01,1 day ahead inc hosp,2021-03-02,Pennsylvania,180,99,143,202,302
MOBS,2021-03-01,1 day ahead inc hosp,2021-03-02,Rhode Island,13,4,9,17,24
MOBS,2021-03-01,1 day ahead inc hosp,2021-03-02,South Carolina,96,62,83,107,134
MOBS,2021-03-01,1 day ahead inc hosp,2021-03-02,South Dakota,7,1,4,11,18
MOBS,2021-03-01,1 day ahead inc hosp,2021-03-02,Tennessee,89,38,69,108,149
MOBS,2021-03-01,1 day ahead inc hosp,2021-03-02,Texas,725,380,560,911,1216
MOBS,2021-03-01,1 day ahead inc hosp,2021-03-02,Utah,34,12,24,45,63
MOBS,2021-03-01,1 day ahead inc hosp,2021-03-02,Vermont,5,0,2,9,15
MOBS,2021-03-01,1 day ahead inc hosp,2021-03-02,Virginia,134,78,115,159,200
MOBS,2021-03-01,1 day ahead inc hosp,2021-03-02,Washington,41,29,33,46,61
MOBS,2021-03-01,1 day ahead inc hosp,2021-03-02,West Virginia,19,6,13,26,37
MOBS,2021-03-01,1 day ahead inc hosp,2021-03-02,Wisconsin,62,28,49,76,104
MOBS,2021-03-01,1 day ahead inc hosp,2021-03-02,Wyoming,4,0,2,8,14
UCLA,2021-02-28,2 day ahead inc hosp,2021-03-02,Alabama,12,10,11,12,13
UCLA,2021-02-28,2 day ahead inc hosp,2021-03-02,Alaska,3,2,2,3,3
UCLA,2021-02-28,2 day ahead inc hosp,2021-03-02,Arizona,76,71,74,78,81
UCLA,2021-02-28,2 day ahead inc hosp,2021-03-02,Arkansas,19,17,18,20,21
UCLA,2021-02-28,2 day ahead inc hosp,2021-03-02,California,385,365,376,392,405
UCLA,2021-02-28,2 day ahead inc hosp,2021-03-02,Delaware,5,4,4,5,6
UCLA,2021-02-28,2 day ahead inc hosp,2021-03-02,Idaho,4,3,3,4,4
UCLA,2021-02-28,2 day ahead inc hosp,2021-03-02,Illinois,113,111,112,114,116
UCLA,2021-02-28,2 day ahead inc hosp,2021-03-02,Iowa,19,16,18,21,24
UCLA,2021-02-28,2 day ahead inc hosp,2021-03-02,Maine,6,5,5,7,8
UCLA,2021-02-28,2 day ahead inc hosp,2021-03-02,Maryland,76,71,74,78,81
UCLA,2021-02-28,2 day ahead inc hosp,2021-03-02,Michigan,59,55,57,60,63
UCLA,2021-02-28,2 day ahead inc hosp,2021-03-02,Mississippi,46,42,44,48,51
UCLA,2021-02-28,2 day ahead inc hosp,2021-03-02,Missouri,41,40,40,42,42
UCLA,2021-02-28,2 day ahead inc hosp,2021-03-02,Montana,3,2,2,3,3
UCLA,2021-02-28,2 day ahead inc hosp,2021-03-02,New Hampshire,3,2,2,3,4
UCLA,2021-02-28,2 day ahead inc hosp,2021-03-02,New Jersey,163,155,159,166,172
UCLA,2021-02-28,2 day ahead inc hosp,2021-03-02,New Mexico,6,6,6,7,7
UCLA,2021-02-28,2 day ahead inc hosp,2021-03-02,North Carolina,55,47,52,58,63
UCLA,2021-02-28,2 day ahead inc hosp,2021-03-02,North Dakota,1,1,1,2,2
