location_name,location_id,date,beds_total,occupancy_total,occupancy_covid
Brant County Health Unit,3527,2020-07-11,,,
Brant County Health Unit,3527,2020-07-12,,,
Brant County Health Unit,3527,2020-07-13,15.0,7.0,0.0
Brant County Health Unit,3527,2020-07-14,15.0,9.0,0.0
Brant County Health Unit,3527,2020-07-15,15.0,11.0,0.0
Brant County Health Unit,3527,2020-07-16,15.0,12.0,0.0
Brant County Health Unit,3527,2020-07-17,15.0,12.0,0.0
Brant County Health Unit,3527,2020-07-18,,,
Brant County Health Unit,3527,2020-07-19,,,
Brant County Health Unit,3527,2020-07-20,15.0,11.0,0.0
Brant County Health Unit,3527,2020-07-21,,,
Brant County Health Unit,3527,2020-07-22,15.0,11.0,0.0
Brant County Health Unit,3527,2020-07-23,,,
Brant County Health Unit,3527,2020-07-24,,,
Brant County Health Unit,3527,2020-07-25,,,
Brant County Health Unit,3527,2020-07-26,,,
Brant County Health Unit,3527,2020-07-27,,,
Brant County Health Unit,3527,2020-07-28,,,
Brant County Health Unit,3527,2020-07-29,,,
Brant County Health Unit,3527,2020-07-30,,,
Brant County Health Unit,3527,2020-07-31,,,
Brant County Health Unit,3527,2020-08-01,,,
Brant County Health Unit,3527,2020-08-02,,,
Brant County Health Unit,3527,2020-08-03,,,
Brant County Health Unit,3527,2020-08-04,,,
Brant County Health Unit,3527,2020-08-05,,,
Brant County Health Unit,3527,2020-08-06,,,
Brant County Health Unit,3527,2020-08-07,,,
Brant County Health Unit,3527,2020-08-08,,,
Brant County Health Unit,3527,2020-08-09,,,
Brant County Health Unit,3527,2020-08-10,,,
Brant County Health Unit,3527,2020-08-11,,,
Brant County Health Unit,3527,2020-08-12,,,
Brant County Health Unit,3527,2020-08-13,15.0,9.0,0.0
Brant County Health Unit,3527,2020-08-14,15.0,9.0,0.0
Brant County Health Unit,3527,2020-08-15,,,
Brant County Health Unit,3527,2020-08-16,,,
Brant County Health Unit,3527,2020-08-17,15.0,10.0,0.0
Brant County Health Unit,3527,2020-08-18,15.0,11.0,0.0
Brant County Health Unit,3527,2020-08-19,15.0,11.0,0.0
Brant County Health Unit,3527,2020-08-20,15.0,10.0,0.0
Brant County Health Unit,3527,2020-08-21,15.0,11.0,0.0
Brant County Health Unit,3527,2020-08-22,,,
Brant County Health Unit,3527,2020-08-23,,,
Brant County Health Unit,3527,2020-08-24,,,
Brant County Health Unit,3527,2020-08-25,,,
Brant County Health Unit,3527,2020-08-26,,,
Brant County Health Unit,3527,2020-08-27,,,
Brant County Health Unit,3527,2020-08-28,,,
Brant County Health Unit,3527,2020-08-29,,,
Brant County Health Unit,3527,2020-08-30,,,
Brant County Health Unit,3527,2020-08-31,15.0,10.0,0.0
Brant County Health Unit,3527,2020-09-01,,,
Brant County Health Unit,3527,2020-09-02,15.0,11.0,0.0
Brant County Health Unit,3527,2020-09-03,15.0,10.0,0.0
Brant County Health Unit,3527,2020-09-04,,,
Brant County Health Unit,3527,2020-09-05,,,
Brant County Health Unit,3527,2020-09-06,,,
Brant County Health Unit,3527,2020-09-07,,,
Brant County Health Unit,3527,2020-09-08,15.0,12.0,0.0
Brant County Health Unit,3527,2020-09-09,15.0,13.0,0.0
Brant County Health Unit,3527,2020-09-10,15.0,11.0,0.0
Brant County Health Unit,3527,2020-09-11,15.0,10.0,0.0
Brant County Health Unit,3527,2020-09-12,,,
Brant County Health Unit,3527,2020-09-13,,,
Brant County Health Unit,3527,2020-09-14,15.0,8.0,0.0
Brant County Health Unit,3527,2020-09-15,15.0,6.0,0.0
Brant County Health Unit,3527,2020-09-16,15.0,10.0,0.0
Brant County Health Unit,3527,2020-09-17,15.0,8.0,0.0
Brant County Health Unit,3527,2020-09-18,15.0,9.0,0.0
Brant County Health Unit,3527,2020-09-19,,,
Brant County Health Unit,3527,2020-09-20,,,
Brant County Health Unit,3527,2020-09-21,15.0,9.0,0.0
Brant County Health Unit,3527,2020-09-22,15.0,8.0,0.0
Brant County Health Unit,3527,2020-09-23,15.0,8.0,0.0
Brant County Health Unit,3527,2020-09-24,15.0,8.0,0.0
Brant County Health Unit,3527,2020-09-25,15.0,10.0,0.0
Brant County Health Unit,3527,2020-09-26,,,
Brant County Health Unit,3527,2020-09-27,,,
Brant County Health Unit,3527,2020-09-28,15.0,10.0,0.0
Brant County Health Unit,3527,2020-09-29,15.0,10.0,0.0
Brant County Health Unit,3527,2020-09-30,15.0,10.0,0.0
Brant County Health Unit,3527,2020-10-01,15.0,8.0,0.0
Brant County Health Unit,3527,2020-10-02,15.0,12.0,0.0
Brant County Health Unit,3527,2020-10-03,,,
Brant County Health Unit,3527,2020-10-04,,,
Brant County Health Unit,3527,2020-10-05,15.0,8.0,0.0
Brant County Health Unit,3527,2020-10-06,15.0,11.0,0.0
Brant County Health Unit,3527,2020-10-07,15.0,11.0,0.0
Brant County Health Unit,3527,2020-10-08,15.0,10.0,0.0
Brant County Health Unit,3527,2020-10-09,15.0,10.0,0.0
Brant County Health Unit,3527,2020-10-10,,,
Brant County Health Unit,3527,2020-10-11,,,
Brant County Health Unit,3527,2020-10-12,,,
Brant County Health Unit,3527,2020-10-13,15.0,13.0,0.0
Brant County Health Unit,3527,2020-10-14,15.0,13.0,0.0
Brant County Health Unit,3527,2020-10-15,15.0,11.0,0.0
Brant County Health Unit,3527,2020-10-16,15.0,10.0,0.0
Brant County Health Unit,3527,2020-10-17,,,
Brant County Health Unit,3527,2020-10-18,,,
Brant County Health Unit,3527,2020-10-19,15.0,12.0,0.0
Brant County Health Unit,3527,2020-10-20,15.0,12.0,0.0
Brant County Health Unit,3527,2020-10-21,15.0,11.0,0.0
Brant County Health Unit,3527,2020-10-22,,,
Brant County Health Unit,3527,2020-10-23,15.0,8.0,0.0
Brant County Health Unit,3527,2020-10-24,,,
Brant County Health Unit,3527,2020-10-25,,,
Brant County Health Unit,3527,2020-10-26,15.0,12.0,0.0
Brant County Health Unit,3527,2020-10-27,15.0,12.0,0.0
Brant County Health Unit,3527,2020-10-28,,,
Brant County Health Unit,3527,2020-10-29,15.0,11.0,0.0
Brant County Health Unit,3527,2020-10-30,15.0,11.0,0.0
Brant County Health Unit,3527,2020-10-31,,,
Brant County Health Unit,3527,2020-11-01,,,
Brant County Health Unit,3527,2020-11-02,15.0,13.0,0.0
Brant County Health Unit,3527,2020-11-03,15.0,10.0,0.0
Brant County Health Unit,3527,2020-11-04,15.0,10.0,0.0
Brant County Health Unit,3527,2020-11-05,,,
Brant County Health Unit,3527,2020-11-06,15.0,11.0,0.0
Brant County Health Unit,3527,2020-11-07,,,
Brant County Health Unit,3527,2020-11-08,,,
Brant County Health Unit,3527,2020-11-09,15.0,12.0,0.0
Brant County Health Unit,3527,2020-11-10,,,
Brant County Health Unit,3527,2020-11-11,15.0,13.0,0.0
Brant County Health Unit,3527,2020-11-12,,,
Brant County Health Unit,3527,2020-11-13,15.0,12.0,0.0
Brant County Health Unit,3527,2020-11-14,,,
Brant County Health Unit,3527,2020-11-15,,,
Brant County Health Unit,3527,2020-11-16,15.0,10.0,0.0
Brant County Health Unit,3527,2020-11-17,15.0,11.0,0.0
Brant County Health Unit,3527,2020-11-18,15.0,10.0,0.0
Brant County Health Unit,3527,2020-11-19,,,
Brant County Health Unit,3527,2020-11-20,15.0,10.0,0.0
Brant County Health Unit,3527,2020-11-21,,,
Brant County Health Unit,3527,2020-11-22,,,
Brant County Health Unit,3527,2020-11-23,15.0,12.0,1.0
Brant County Health Unit,3527,2020-11-24,15.0,12.0,1.0
Brant County Health Unit,3527,2020-11-25,,,
Brant County Health Unit,3527,2020-11-26,15.0,9.0,1.0
Brant County Health Unit,3527,2020-11-27,15.0,9.0,1.0
Brant County Health Unit,3527,2020-11-28,,,
Brant County Health Unit,3527,2020-11-29,,,
Brant County Health Unit,3527,2020-11-30,15.0,13.0,2.0
Brant County Health Unit,3527,2020-12-01,15.0,13.0,2.0
Brant County Health Unit,3527,2020-12-02,15.0,13.0,2.0
Brant County Health Unit,3527,2020-12-03,15.0,11.0,2.0
Brant County Health Unit,3527,2020-12-04,15.0,12.0,2.0
Brant County Health Unit,3527,2020-12-05,,,
Brant County Health Unit,3527,2020-12-06,,,
Brant County Health Unit,3527,2020-12-07,15.0,11.0,1.0
Brant County Health Unit,3527,2020-12-08,15.0,13.0,1.0
Brant County Health Unit,3527,2020-12-09,15.0,12.0,0.0
Brant County Health Unit,3527,2020-12-10,15.0,13.0,0.0
Brant County Health Unit,3527,2020-12-11,15.0,11.0,0.0
Brant County Health Unit,3527,2020-12-12,,,
Brant County Health Unit,3527,2020-12-13,,,
Brant County Health Unit,3527,2020-12-14,15.0,13.0,1.0
Brant County Health Unit,3527,2020-12-15,,,
Brant County Health Unit,3527,2020-12-16,15.0,13.0,0.0
Brant County Health Unit,3527,2020-12-17,15.0,11.0,0.0
Brant County Health Unit,3527,2020-12-18,15.0,11.0,0.0
Brant County Health Unit,3527,2020-12-19,,,
Brant County Health Unit,3527,2020-12-20,,,
Brant County Health Unit,3527,2020-12-21,15.0,13.0,0.0
Brant County Health Unit,3527,2020-12-22,15.0,15.0,1.0
Brant County Health Unit,3527,2020-12-23,15.0,13.0,1.0
Brant County Health Unit,3527,2020-12-24,,,
Brant County Health Unit,3527,2020-12-25,,,
Brant County Health Unit,3527,2020-12-26,,,
Brant County Health Unit,3527,2020-12-27,,,
Brant County Health Unit,3527,2020-12-28,,,
Brant County Health Unit,3527,2020-12-29,,,
Brant County Health Unit,3527,2020-12-30,15.0,13.0,2.0
Brant County Health Unit,3527,2020-12-31,15.0,13.0,2.0
Brant County Health Unit,3527,2021-01-01,,,
Brant County Health Unit,3527,2021-01-02,,,
Brant County Health Unit,3527,2021-01-03,,,
Brant County Health Unit,3527,2021-01-04,15.0,12.0,2.0
Brant County Health Unit,3527,2021-01-05,15.0,12.0,2.0
Brant County Health Unit,3527,2021-01-06,15.0,12.0,2.0
Brant County Health Unit,3527,2021-01-07,15.0,11.0,2.0
Brant County Health Unit,3527,2021-01-08,15.0,10.0,1.0
Brant County Health Unit,3527,2021-01-09,,,
Brant County Health Unit,3527,2021-01-10,,,
Brant County Health Unit,3527,2021-01-11,15.0,14.0,1.0
Brant County Health Unit,3527,2021-01-12,15.0,12.0,2.0
Brant County Health Unit,3527,2021-01-13,,,
Brant County Health Unit,3527,2021-01-14,,,
Brant County Health Unit,3527,2021-01-15,,,
Brant County Health Unit,3527,2021-01-16,,,
Brant County Health Unit,3527,2021-01-17,,,
Brant County Health Unit,3527,2021-01-18,15.0,16.0,1.0
Brant County Health Unit,3527,2021-01-19,,,
Brant County Health Unit,3527,2021-01-20,15.0,16.0,3.0
Brant County Health Unit,3527,2021-01-21,15.0,13.0,3.0
Brant County Health Unit,3527,2021-01-22,,,
Brant County Health Unit,3527,2021-01-23,,,
Brant County Health Unit,3527,2021-01-24,,,
Brant County Health Unit,3527,2021-01-25,15.0,13.0,5.0
Brant County Health Unit,3527,2021-01-26,,,
Brant County Health Unit,3527,2021-01-27,,,
Brant County Health Unit,3527,2021-01-28,,,
Brant County Health Unit,3527,2021-01-29,15.0,13.0,4.0
Brant County Health Unit,3527,2021-01-30,,,
Brant County Health Unit,3527,2021-01-31,,,
Brant County Health Unit,3527,2021-02-01,15.0,13.0,3.0
Brant County Health Unit,3527,2021-02-02,15.0,13.0,3.0
Brant County Health Unit,3527,2021-02-03,15.0,12.0,3.0
Brant County Health Unit,3527,2021-02-04,,,
Brant County Health Unit,3527,2021-02-05,,,
Brant County Health Unit,3527,2021-02-06,,,
Brant County Health Unit,3527,2021-02-07,,,
Brant County Health Unit,3527,2021-02-08,18.0,12.0,1.0
Brant County Health Unit,3527,2021-02-09,18.0,13.0,1.0
Brant County Health Unit,3527,2021-02-10,18.0,12.0,1.0
Brant County Health Unit,3527,2021-02-11,18.0,14.0,1.0
Brant County Health Unit,3527,2021-02-12,18.0,14.0,1.0
Brant County Health Unit,3527,2021-02-13,,,
Brant County Health Unit,3527,2021-02-14,,,
Brant County Health Unit,3527,2021-02-15,,,
Brant County Health Unit,3527,2021-02-16,18.0,11.0,1.0
Brant County Health Unit,3527,2021-02-17,,,
Brant County Health Unit,3527,2021-02-18,,,
Brant County Health Unit,3527,2021-02-19,15.0,10.0,0.0
Brant County Health Unit,3527,2021-02-20,,,
Brant County Health Unit,3527,2021-02-21,,,
Brant County Health Unit,3527,2021-02-22,15.0,12.0,0.0
Brant County Health Unit,3527,2021-02-23,,,
Brant County Health Unit,3527,2021-02-24,,,
Brant County Health Unit,3527,2021-02-25,,,
Brant County Health Unit,3527,2021-02-26,15.0,14.0,1.0
Brant County Health Unit,3527,2021-02-27,,,
Brant County Health Unit,3527,2021-02-28,,,
Brant County Health Unit,3527,2021-03-01,,,
Brant County Health Unit,3527,2021-03-02,,,
Brant County Health Unit,3527,2021-03-03,,,
Brant County Health Unit,3527,2021-03-04,15.0,12.0,1.0
Brant County Health Unit,3527,2021-03-05,,,
Brant County Health Unit,3527,2021-03-06,,,
Brant County Health Unit,3527,2021-03-07,,,
Brant County Health Unit,3527,2021-03-08,15.0,13.0,1.0
Brant County Health Unit,3527,2021-03-09,,,
Brant County Health Unit,3527,2021-03-10,15.0,12.0,2.0
Brant County Health Unit,3527,2021-03-11,15.0,11.0,2.0
Brant County Health Unit,3527,2021-03-12,15.0,12.0,2.0
Brant County Health Unit,3527,2021-03-13,,,
Brant County Health Unit,3527,2021-03-14,,,
Brant County Health Unit,3527,2021-03-15,15.0,12.0,1.0
Brant County Health Unit,3527,2021-03-16,15.0,12.0,1.0
Brant County Health Unit,3527,2021-03-17,15.0,11.0,1.0
Brant County Health Unit,3527,2021-03-18,15.0,11.0,2.0
Brant County Health Unit,3527,2021-03-19,15.0,10.0,2.0
Brant County Health Unit,3527,2021-03-20,,,
Brant County Health Unit,3527,2021-03-21,,,
Brant County Health Unit,3527,2021-03-22,15.0,10.0,2.0
Brant County Health Unit,3527,2021-03-23,15.0,11.0,2.0
Brant County Health Unit,3527,2021-03-24,,,
Brant County Health Unit,3527,2021-03-25,15.0,10.0,2.0
Brant County Health Unit,3527,2021-03-26,15.0,11.0,2.0
Brant County Health Unit,3527,2021-03-27,,,
Brant County Health Unit,3527,2021-03-28,,,
Brant County Health Unit,3527,2021-03-29,,,
Brant County Health Unit,3527,2021-03-30,,,
Brant County Health Unit,3527,2021-03-31,15.0,13.0,1.0
Brant County Health Unit,3527,2021-04-01,15.0,11.0,1.0
Brant County Health Unit,3527,2021-04-02,,,
Brant County Health Unit,3527,2021-04-03,,,
Brant County Health Unit,3527,2021-04-04,,,
Brant County Health Unit,3527,2021-04-05,,,
Brant County Health Unit,3527,2021-04-06,,,
Brant County Health Unit,3527,2021-04-07,,,
Brant County Health Unit,3527,2021-04-08,,,
Brant County Health Unit,3527,2021-04-09,15.0,7.0,3.0
Brant County Health Unit,3527,2021-04-10,,,
Brant County Health Unit,3527,2021-04-11,,,
Brant County Health Unit,3527,2021-04-12,,,
Brant County Health Unit,3527,2021-04-13,15.0,13.0,4.0
Brant County Health Unit,3527,2021-04-14,,,
Brant County Health Unit,3527,2021-04-15,,,
Brant County Health Unit,3527,2021-04-16,15.0,10.0,4.0
Brant County Health Unit,3527,2021-04-17,,,
Brant County Health Unit,3527,2021-04-18,,,
Brant County Health Unit,3527,2021-04-19,15.0,11.0,8.0
Brant County Health Unit,3527,2021-04-20,,,
Brant County Health Unit,3527,2021-04-21,15.0,13.0,10.0
Brant County Health Unit,3527,2021-04-21,15.0,13.0,10.0
Brant County Health Unit,3527,2021-04-22,15.0,15.0,11.0
Brant County Health Unit,3527,2021-04-23,,,
Brant County Health Unit,3527,2021-04-24,,,
Brant County Health Unit,3527,2021-04-25,,,
Durham Region Health Department,3530,2020-03-24,,,
Durham Region Health Department,3530,2020-03-25,,,
Durham Region Health Department,3530,2020-03-26,,,
Durham Region Health Department,3530,2020-03-27,,,
Durham Region Health Department,3530,2020-03-28,,,
Durham Region Health Department,3530,2020-03-29,,,
Durham Region Health Department,3530,2020-03-30,,,
Durham Region Health Department,3530,2020-03-31,,,
Durham Region Health Department,3530,2020-04-01,,,
Durham Region Health Department,3530,2020-04-02,,,
Durham Region Health Department,3530,2020-04-03,,,
Durham Region Health Department,3530,2020-04-04,,,
Durham Region Health Department,3530,2020-04-05,,,
Durham Region Health Department,3530,2020-04-06,,,
Durham Region Health Department,3530,2020-04-07,,,
Durham Region Health Department,3530,2020-04-08,,,
Durham Region Health Department,3530,2020-04-09,,,
Durham Region Health Department,3530,2020-04-10,,,
Durham Region Health Department,3530,2020-04-11,,,
Durham Region Health Department,3530,2020-04-12,,,
Durham Region Health Department,3530,2020-04-13,,,
Durham Region Health Department,3530,2020-04-14,,,
Durham Region Health Department,3530,2020-04-15,,,
Durham Region Health Department,3530,2020-04-16,,,
Durham Region Health Department,3530,2020-04-17,,,
Durham Region Health Department,3530,2020-04-18,,,
Durham Region Health Department,3530,2020-04-19,,,
Durham Region Health Department,3530,2020-04-20,,,
Durham Region Health Department,3530,2020-04-21,,,
Durham Region Health Department,3530,2020-04-22,,,
Durham Region Health Department,3530,2020-04-23,,,
Durham Region Health Department,3530,2020-04-24,,,
Durham Region Health Department,3530,2020-04-25,,,
Durham Region Health Department,3530,2020-04-26,,,
Durham Region Health Department,3530,2020-04-27,,,
Durham Region Health Department,3530,2020-04-28,,,
Durham Region Health Department,3530,2020-04-29,,,
Durham Region Health Department,3530,2020-04-30,,,
Durham Region Health Department,3530,2020-05-01,,,
Durham Region Health Department,3530,2020-05-02,,,
Durham Region Health Department,3530,2020-05-03,,,
Durham Region Health Department,3530,2020-05-04,,,
Durham Region Health Department,3530,2020-05-05,,,
Durham Region Health Department,3530,2020-05-06,,,
Durham Region Health Department,3530,2020-05-07,,,
Durham Region Health Department,3530,2020-05-08,,,
Durham Region Health Department,3530,2020-05-09,,,
Durham Region Health Department,3530,2020-05-10,,,
Durham Region Health Department,3530,2020-05-11,,,
Durham Region Health Department,3530,2020-05-12,,,
Durham Region Health Department,3530,2020-05-13,,,
Durham Region Health Department,3530,2020-05-14,,,
Durham Region Health Department,3530,2020-05-15,,,
Durham Region Health Department,3530,2020-05-16,,,
Durham Region Health Department,3530,2020-05-17,,,
Durham Region Health Department,3530,2020-05-18,,,
Durham Region Health Department,3530,2020-05-19,,,
Durham Region Health Department,3530,2020-05-20,,,
Durham Region Health Department,3530,2020-05-21,,,
Durham Region Health Department,3530,2020-05-22,,,
Durham Region Health Department,3530,2020-05-23,,,
Durham Region Health Department,3530,2020-05-24,,,
Durham Region Health Department,3530,2020-05-25,,,
Durham Region Health Department,3530,2020-05-26,,,
Durham Region Health Department,3530,2020-05-27,,,
Durham Region Health Department,3530,2020-05-28,,,
Durham Region Health Department,3530,2020-05-29,,,
Durham Region Health Department,3530,2020-05-30,,,
Durham Region Health Department,3530,2020-05-31,,,
Durham Region Health Department,3530,2020-06-01,,,
Durham Region Health Department,3530,2020-06-02,,,
Durham Region Health Department,3530,2020-06-03,,,
Durham Region Health Department,3530,2020-06-04,,,
Durham Region Health Department,3530,2020-06-05,,,
Durham Region Health Department,3530,2020-06-06,,,
Durham Region Health Department,3530,2020-06-07,,,
Durham Region Health Department,3530,2020-06-08,,,
Durham Region Health Department,3530,2020-06-09,,,
Durham Region Health Department,3530,2020-06-10,,,
Durham Region Health Department,3530,2020-06-11,,,
Durham Region Health Department,3530,2020-06-12,,,
Durham Region Health Department,3530,2020-06-13,,,
Durham Region Health Department,3530,2020-06-14,,,
Durham Region Health Department,3530,2020-06-15,,,
Durham Region Health Department,3530,2020-06-16,,,
Durham Region Health Department,3530,2020-06-17,,,
Durham Region Health Department,3530,2020-06-18,,,
Durham Region Health Department,3530,2020-06-19,37.0,34.0,4.0
Durham Region Health Department,3530,2020-06-20,,,
Durham Region Health Department,3530,2020-06-21,,,
Durham Region Health Department,3530,2020-06-22,37.0,37.0,4.0
Durham Region Health Department,3530,2020-06-23,37.0,38.0,4.0
Durham Region Health Department,3530,2020-06-24,37.0,36.0,4.0
Durham Region Health Department,3530,2020-06-25,37.0,40.0,4.0
Durham Region Health Department,3530,2020-06-26,37.0,35.0,4.0
Durham Region Health Department,3530,2020-06-27,,,
Durham Region Health Department,3530,2020-06-28,,,
Durham Region Health Department,3530,2020-06-29,37.0,34.0,2.0
Durham Region Health Department,3530,2020-06-30,37.0,36.0,2.0
Durham Region Health Department,3530,2020-07-01,,,
Durham Region Health Department,3530,2020-07-02,37.0,34.0,3.0
Durham Region Health Department,3530,2020-07-03,37.0,30.0,2.0
Durham Region Health Department,3530,2020-07-04,,,
Durham Region Health Department,3530,2020-07-05,,,
Durham Region Health Department,3530,2020-07-06,37.0,39.0,2.0
Durham Region Health Department,3530,2020-07-07,,,
Durham Region Health Department,3530,2020-07-08,37.0,38.0,1.0
Durham Region Health Department,3530,2020-07-09,37.0,37.0,0.0
Durham Region Health Department,3530,2020-07-10,37.0,34.0,0.0
Durham Region Health Department,3530,2020-07-11,,,
Durham Region Health Department,3530,2020-07-12,,,
Durham Region Health Department,3530,2020-07-13,37.0,31.0,0.0
Durham Region Health Department,3530,2020-07-14,37.0,35.0,0.0
Durham Region Health Department,3530,2020-07-15,37.0,33.0,0.0
Durham Region Health Department,3530,2020-07-16,37.0,35.0,0.0
Durham Region Health Department,3530,2020-07-17,37.0,35.0,0.0
Durham Region Health Department,3530,2020-07-18,,,
Durham Region Health Department,3530,2020-07-19,,,
Durham Region Health Department,3530,2020-07-20,37.0,31.0,0.0
